classlist,score,data_unit,PH2,PH3,reducer,kernel,n,k
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[9]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,18,[10]
two-classes,0.6511627906976745,Spv,True,True,kpca,sigmoid,18,[11]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,18,[12]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,18,[13]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[14]
two-classes,0.7441860465116279,Spv,True,True,kpca,sigmoid,18,[15]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[16]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,18,[17]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[18]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,18,[19]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[20]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[21]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[22]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[23]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[24]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,18,[25]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[26]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,18,[27]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,18,[28]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,18,[29]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,18,[30]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,18,[31]
two-classes,0.7441860465116279,Spv,True,True,kpca,cosine,18,[1]
two-classes,0.7906976744186046,Spv,True,True,kpca,cosine,18,[2]
two-classes,0.7674418604651163,Spv,True,True,kpca,cosine,18,[3]
two-classes,0.7674418604651163,Spv,True,True,kpca,cosine,18,[4]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,18,[5]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,18,[6]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,18,[7]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,18,[8]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,18,[9]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,18,[10]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,18,[11]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,18,[12]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,18,[13]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,18,[14]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,18,[15]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,18,[16]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,18,[17]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,18,[18]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,18,[19]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,18,[20]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,18,[21]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,18,[22]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,18,[23]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,18,[24]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,18,[25]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,18,[26]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,18,[27]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,18,[28]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,18,[29]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,18,[30]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,18,[31]
two-classes,0.8604651162790697,Spv,True,True,umap,,18,[1]
two-classes,0.8372093023255814,Spv,True,True,umap,,18,[2]
two-classes,0.7674418604651163,Spv,True,True,umap,,18,[3]
two-classes,0.813953488372093,Spv,True,True,umap,,18,[4]
two-classes,0.8837209302325582,Spv,True,True,umap,,18,[5]
two-classes,0.7674418604651163,Spv,True,True,umap,,18,[6]
two-classes,0.7441860465116279,Spv,True,True,umap,,18,[7]
two-classes,0.7209302325581395,Spv,True,True,umap,,18,[8]
two-classes,0.6976744186046512,Spv,True,True,umap,,18,[9]
two-classes,0.6744186046511628,Spv,True,True,umap,,18,[10]
two-classes,0.6976744186046512,Spv,True,True,umap,,18,[11]
two-classes,0.6744186046511628,Spv,True,True,umap,,18,[12]
two-classes,0.7209302325581395,Spv,True,True,umap,,18,[13]
two-classes,0.6744186046511628,Spv,True,True,umap,,18,[14]
two-classes,0.7441860465116279,Spv,True,True,umap,,18,[15]
two-classes,0.7209302325581395,Spv,True,True,umap,,18,[16]
two-classes,0.7209302325581395,Spv,True,True,umap,,18,[17]
two-classes,0.7209302325581395,Spv,True,True,umap,,18,[18]
two-classes,0.6976744186046512,Spv,True,True,umap,,18,[19]
two-classes,0.6976744186046512,Spv,True,True,umap,,18,[20]
two-classes,0.6744186046511628,Spv,True,True,umap,,18,[21]
two-classes,0.6976744186046512,Spv,True,True,umap,,18,[22]
two-classes,0.6744186046511628,Spv,True,True,umap,,18,[23]
two-classes,0.6976744186046512,Spv,True,True,umap,,18,[24]
two-classes,0.6976744186046512,Spv,True,True,umap,,18,[25]
two-classes,0.6976744186046512,Spv,True,True,umap,,18,[26]
two-classes,0.7209302325581395,Spv,True,True,umap,,18,[27]
two-classes,0.7209302325581395,Spv,True,True,umap,,18,[28]
two-classes,0.7209302325581395,Spv,True,True,umap,,18,[29]
two-classes,0.6976744186046512,Spv,True,True,umap,,18,[30]
two-classes,0.6744186046511628,Spv,True,True,umap,,18,[31]
two-classes,0.7209302325581395,Spv,True,True,pca,,19,[1]
two-classes,0.8604651162790697,Spv,True,True,pca,,19,[2]
two-classes,0.7209302325581395,Spv,True,True,pca,,19,[3]
two-classes,0.7906976744186046,Spv,True,True,pca,,19,[4]
two-classes,0.6976744186046512,Spv,True,True,pca,,19,[5]
two-classes,0.6976744186046512,Spv,True,True,pca,,19,[6]
two-classes,0.6744186046511628,Spv,True,True,pca,,19,[7]
two-classes,0.7209302325581395,Spv,True,True,pca,,19,[8]
two-classes,0.6744186046511628,Spv,True,True,pca,,19,[9]
two-classes,0.6744186046511628,Spv,True,True,pca,,19,[10]
two-classes,0.6511627906976745,Spv,True,True,pca,,19,[11]
two-classes,0.6511627906976745,Spv,True,True,pca,,19,[12]
two-classes,0.6976744186046512,Spv,True,True,pca,,19,[13]
two-classes,0.6744186046511628,Spv,True,True,pca,,19,[14]
two-classes,0.7209302325581395,Spv,True,True,pca,,19,[15]
two-classes,0.6744186046511628,Spv,True,True,pca,,19,[16]
two-classes,0.6976744186046512,Spv,True,True,pca,,19,[17]
two-classes,0.6976744186046512,Spv,True,True,pca,,19,[18]
two-classes,0.6744186046511628,Spv,True,True,pca,,19,[19]
two-classes,0.6976744186046512,Spv,True,True,pca,,19,[20]
two-classes,0.6744186046511628,Spv,True,True,pca,,19,[21]
two-classes,0.6976744186046512,Spv,True,True,pca,,19,[22]
two-classes,0.6976744186046512,Spv,True,True,pca,,19,[23]
two-classes,0.7209302325581395,Spv,True,True,pca,,19,[24]
two-classes,0.6511627906976745,Spv,True,True,pca,,19,[25]
two-classes,0.6744186046511628,Spv,True,True,pca,,19,[26]
two-classes,0.6744186046511628,Spv,True,True,pca,,19,[27]
two-classes,0.6744186046511628,Spv,True,True,pca,,19,[28]
two-classes,0.6511627906976745,Spv,True,True,pca,,19,[29]
two-classes,0.6511627906976745,Spv,True,True,pca,,19,[30]
two-classes,0.6511627906976745,Spv,True,True,pca,,19,[31]
two-classes,0.7209302325581395,Spv,True,True,kpca,poly,19,[1]
two-classes,0.7441860465116279,Spv,True,True,kpca,poly,19,[2]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,19,[3]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,19,[4]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,19,[5]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,19,[6]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,19,[7]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,19,[8]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,19,[9]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,19,[10]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,19,[11]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,19,[12]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,19,[13]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,19,[14]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,19,[15]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,19,[16]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,19,[17]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,19,[18]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,19,[19]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,19,[20]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,19,[21]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,19,[22]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,19,[23]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,19,[24]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,19,[25]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,19,[26]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,19,[27]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,19,[28]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,19,[29]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,19,[30]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,19,[31]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,19,[1]
two-classes,0.7441860465116279,Spv,True,True,kpca,rbf,19,[2]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,19,[3]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,19,[4]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,19,[5]
two-classes,0.6046511627906976,Spv,True,True,kpca,rbf,19,[6]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,19,[7]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,19,[8]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,19,[9]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,19,[10]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,19,[11]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,19,[12]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,19,[13]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,19,[14]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,19,[15]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,19,[16]
two-classes,0.7209302325581395,Spv,True,True,kpca,rbf,19,[17]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,19,[18]
two-classes,0.7209302325581395,Spv,True,True,kpca,rbf,19,[19]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,19,[20]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,19,[21]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,19,[22]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,19,[23]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,19,[24]
two-classes,0.7209302325581395,Spv,True,True,kpca,rbf,19,[25]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,19,[26]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,19,[27]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,19,[28]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,19,[29]
two-classes,0.6046511627906976,Spv,True,True,kpca,rbf,19,[30]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,19,[31]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[1]
two-classes,0.7674418604651163,Spv,True,True,kpca,sigmoid,19,[2]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,19,[3]
two-classes,0.7674418604651163,Spv,True,True,kpca,sigmoid,19,[4]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[5]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,19,[6]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[7]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,19,[8]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[9]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,19,[10]
two-classes,0.6511627906976745,Spv,True,True,kpca,sigmoid,19,[11]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,19,[12]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,19,[13]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[14]
two-classes,0.7441860465116279,Spv,True,True,kpca,sigmoid,19,[15]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[16]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[17]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[18]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,19,[19]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[20]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[21]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[22]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,19,[23]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[24]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,19,[25]
two-classes,0.7441860465116279,Spv,True,True,kpca,sigmoid,19,[26]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,19,[27]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,19,[28]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,19,[29]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,19,[30]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,19,[31]
two-classes,0.7441860465116279,Spv,True,True,kpca,cosine,19,[1]
two-classes,0.7906976744186046,Spv,True,True,kpca,cosine,19,[2]
two-classes,0.7674418604651163,Spv,True,True,kpca,cosine,19,[3]
two-classes,0.7674418604651163,Spv,True,True,kpca,cosine,19,[4]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,19,[5]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,19,[6]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,19,[7]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,19,[8]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,19,[9]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,19,[10]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,19,[11]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,19,[12]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,19,[13]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,19,[14]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,19,[15]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,19,[16]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,19,[17]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,19,[18]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,19,[19]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,19,[20]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,19,[21]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,19,[22]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,19,[23]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,19,[24]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,19,[25]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,19,[26]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,19,[27]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,19,[28]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,19,[29]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,19,[30]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,19,[31]
two-classes,0.8837209302325582,Spv,True,True,umap,,19,[1]
two-classes,0.813953488372093,Spv,True,True,umap,,19,[2]
two-classes,0.7906976744186046,Spv,True,True,umap,,19,[3]
two-classes,0.813953488372093,Spv,True,True,umap,,19,[4]
two-classes,0.8837209302325582,Spv,True,True,umap,,19,[5]
two-classes,0.7209302325581395,Spv,True,True,umap,,19,[6]
two-classes,0.6744186046511628,Spv,True,True,umap,,19,[7]
two-classes,0.6744186046511628,Spv,True,True,umap,,19,[8]
two-classes,0.6976744186046512,Spv,True,True,umap,,19,[9]
two-classes,0.6511627906976745,Spv,True,True,umap,,19,[10]
two-classes,0.6744186046511628,Spv,True,True,umap,,19,[11]
two-classes,0.6511627906976745,Spv,True,True,umap,,19,[12]
two-classes,0.627906976744186,Spv,True,True,umap,,19,[13]
two-classes,0.6511627906976745,Spv,True,True,umap,,19,[14]
two-classes,0.6976744186046512,Spv,True,True,umap,,19,[15]
two-classes,0.6976744186046512,Spv,True,True,umap,,19,[16]
two-classes,0.6976744186046512,Spv,True,True,umap,,19,[17]
two-classes,0.6976744186046512,Spv,True,True,umap,,19,[18]
two-classes,0.7209302325581395,Spv,True,True,umap,,19,[19]
two-classes,0.6976744186046512,Spv,True,True,umap,,19,[20]
two-classes,0.6976744186046512,Spv,True,True,umap,,19,[21]
two-classes,0.6976744186046512,Spv,True,True,umap,,19,[22]
two-classes,0.6744186046511628,Spv,True,True,umap,,19,[23]
two-classes,0.6744186046511628,Spv,True,True,umap,,19,[24]
two-classes,0.6976744186046512,Spv,True,True,umap,,19,[25]
two-classes,0.6744186046511628,Spv,True,True,umap,,19,[26]
two-classes,0.6744186046511628,Spv,True,True,umap,,19,[27]
two-classes,0.6744186046511628,Spv,True,True,umap,,19,[28]
two-classes,0.6744186046511628,Spv,True,True,umap,,19,[29]
two-classes,0.6976744186046512,Spv,True,True,umap,,19,[30]
two-classes,0.6744186046511628,Spv,True,True,umap,,19,[31]
two-classes,0.7209302325581395,Spv,True,True,pca,,20,[1]
two-classes,0.8604651162790697,Spv,True,True,pca,,20,[2]
two-classes,0.7441860465116279,Spv,True,True,pca,,20,[3]
two-classes,0.7906976744186046,Spv,True,True,pca,,20,[4]
two-classes,0.6976744186046512,Spv,True,True,pca,,20,[5]
two-classes,0.6976744186046512,Spv,True,True,pca,,20,[6]
two-classes,0.6744186046511628,Spv,True,True,pca,,20,[7]
two-classes,0.7209302325581395,Spv,True,True,pca,,20,[8]
two-classes,0.6744186046511628,Spv,True,True,pca,,20,[9]
two-classes,0.6744186046511628,Spv,True,True,pca,,20,[10]
two-classes,0.6511627906976745,Spv,True,True,pca,,20,[11]
two-classes,0.6744186046511628,Spv,True,True,pca,,20,[12]
two-classes,0.6976744186046512,Spv,True,True,pca,,20,[13]
two-classes,0.6744186046511628,Spv,True,True,pca,,20,[14]
two-classes,0.7209302325581395,Spv,True,True,pca,,20,[15]
two-classes,0.6744186046511628,Spv,True,True,pca,,20,[16]
two-classes,0.6976744186046512,Spv,True,True,pca,,20,[17]
two-classes,0.6976744186046512,Spv,True,True,pca,,20,[18]
two-classes,0.6744186046511628,Spv,True,True,pca,,20,[19]
two-classes,0.6976744186046512,Spv,True,True,pca,,20,[20]
two-classes,0.6744186046511628,Spv,True,True,pca,,20,[21]
two-classes,0.6976744186046512,Spv,True,True,pca,,20,[22]
two-classes,0.6976744186046512,Spv,True,True,pca,,20,[23]
two-classes,0.7209302325581395,Spv,True,True,pca,,20,[24]
two-classes,0.6511627906976745,Spv,True,True,pca,,20,[25]
two-classes,0.6744186046511628,Spv,True,True,pca,,20,[26]
two-classes,0.6744186046511628,Spv,True,True,pca,,20,[27]
two-classes,0.6744186046511628,Spv,True,True,pca,,20,[28]
two-classes,0.6511627906976745,Spv,True,True,pca,,20,[29]
two-classes,0.6511627906976745,Spv,True,True,pca,,20,[30]
two-classes,0.6511627906976745,Spv,True,True,pca,,20,[31]
two-classes,0.7209302325581395,Spv,True,True,kpca,poly,20,[1]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,20,[2]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,20,[3]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,20,[4]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,20,[5]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,20,[6]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,20,[7]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,20,[8]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,20,[9]
two-classes,0.6046511627906976,Spv,True,True,kpca,poly,20,[10]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,20,[11]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,20,[12]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,20,[13]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,20,[14]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,20,[15]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,20,[16]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,20,[17]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,20,[18]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,20,[19]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,20,[20]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,20,[21]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,20,[22]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,20,[23]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,20,[24]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,20,[25]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,20,[26]
